"","festival_id","title","sub_title","artist","year","description","genre","latitude","longitude","age_category","ID"
"5321","book","Agustín Fernández Mallo & Thomas Bunstead","Real life autofiction","Agustín Fernández Mallo","2019","<p>
	Agust&iacute;n Fern&aacute;ndez Mallo&rsquo;s devilishly delightful Nocilla trilogy has redefined Spain&rsquo;s literary landscape. It concludes with Nocilla Lab, which captures our digital age through the use of multiple narratives and styles, from memoir and horror to graphic novel. In this event, Mallo is joined by his translator Thomas Bunstead for a conversation exploring this new fictional terrain and the conclusion to his trilogy, one of the most daring literary experiments of the 21st century.</p>","Literature",55.951903,-3.206913,"","Agustín Fernández Mallo2019"
"5322","book","Kwame Alexander, Sarah Crossan & Jason Reynolds: Writing Rhythm","","Sarah Crossan","2019","<p>
	Three authors for young adults come together for a lively conversation about verse novels, their growing popularity and how to tell diverse, dynamic stories. Kwame Alexander and Jason Reynolds are CILIP Carnegie Medal-shortlisted authors and Sarah Crossan is the current Irish Children&#39;s Laureate. Their stories, with their flowing narrative rhythms inspired by sports, hip hop and other cultural influences, have successfully encouraged reluctant readers to get into books. Join three accomplished authors for this fascinating discussion. In association with CILIP Carnegie and Kate Greenaway Medals.</p>","Children",55.952179,-3.205505,"Age 12+","Sarah Crossan2019"
"5323","book","Harry Potter Party","","Fleur Alexander","2019","<p>
	Apparate into the Harry Potter universe with this fun-filled celebration of all things witchcraft and wizardry, hosted by the incomparable Fleurble Laffalot. Packed with interactive games and fun facts about life at Hogwarts, this Potter-themed party will have you casting spells to rival any member of Dumbledore&rsquo;s Army. Grab your broomsticks and wands, dress as your favourite character and find out which house you&rsquo;ll be sorted into.</p>","Children",55.951903,-3.206913,"Families & 7+","Fleur Alexander2019"
"5324","book","Julia Donaldson & Axel Scheffler: The Perfect Mix","","Julia Donaldson","2019","<p>
	The award-winning team behind The Gruffalo brings you a colourful event that shoots you into outer space with lots of songs, stories and silliness. Alien tribes the red Smeds and the blue Smoos never mix, but that all comes under threat with a budding romance. Will the colours mix to paint a happy ending? This charming tale is told with humour and read-aloud rhyme.</p>","Children",55.951903,-3.206913,"Age 4-7","Julia Donaldson2019"
"5325","book","Alien Adventures with Tracey Corderoy & Steven Lenton","","Tracey Corderoy","2019","<p>
	Shifty McGifty and Slippery Sam are back in their latest lively adventure and this time they&#39;re using their doggy detective skills to defend against an alien attack. Full of slapstick humour and clever twists, this quirky tale of two canine robbers-turned-bakers is brought alive by the pet lovers behind the hugely successful series: author Tracey Corderoy and illustrator Steven Lenton.</p>","Children",55.951903,-3.206913,"Age 5-8","Tracey Corderoy2019"
"5326","book","Quirky Animal Characters with Ross Collins","","Ross Collins","2019","<p>
	Illustrator and author Ross Collins&rsquo;s new books are guaranteed to have you howling with laughter at their very quirky animal characters. Join Ross for a hilarious hour of live drawing and mischievous animal mayhem as he shares the stories of This is a Dog and I am a Tiger with you. Expect a cocktail of colourful creatures.</p>","Children",55.951903,-3.206913,"Age 4-7","Ross Collins2019"
"5327","book","Warhammer Adventures with Tom Huddleston & Cavan Scott","","Cavan Scott","2019","<p>
	Calling all Warhammer fanatics! Today&rsquo;s your chance to meet the writers behind two thrilling new Warhammer series &ndash; Warped Galaxies and Realm Quest. Tom Huddleston and Cavan Scott&rsquo;s writing credits include Star Wars: Adventures in Wild Space and the Doctor Who book series. Now they share their excitement about bringing Warhammer stories to younger readers for the first time. Expect monsters, space battles and dangerous villains.</p>","Children",55.952179,-3.205505,"Families & 8+","Cavan Scott2019"
"5328","book","Cosmic Explorations with Martin Howard & Chris Mould","","Chris Mould","2019","<p>
	Blast off on an intergalactic adventure with author Martin Howard and illustrator Chris Mould&rsquo;s fantastically funny travel guide, The Cosmic Atlas of Alfie Fleet. Alfie loves to explore and this time he&rsquo;s off on a quest beyond his wildest dreams. Take a journey to the planet of Outlandish with Martin, before Chris shows you how to draw a brilliant brain in a jar.</p>","Children",55.951903,-3.206913,"Age 8-12","Chris Mould2019"
"5329","book","Frank Cottrell-Boyce: My Automaton Mate","","Frank Cottrell Boyce","2019","<p>
	Imagine the fun you could have if your best friend was a robot! That&rsquo;s what CILIP Carnegie Medal winner Frank Cottrell-Boyce explores in his latest heart-warming tale of friendship, Runaway Robot. When Alfie finds Eric, a one-legged robot, in the airport lost property, there&rsquo;s no way he&rsquo;s leaving without him. Come along and discover a hilarious book about a boy and his bionic best pal.</p>","Children",55.951903,-3.206913,"Age 9-12","Frank Cottrell Boyce2019"
"5330","book","Remembering John Burningham","","Catherine Rayner","2019","<p>
	This special event celebrates the life and works of the late John Burningham, who won the CILIP Kate Greenaway Medal twice for Mr Gumpy&rsquo;s Outing and Borka: The Adventures of a Goose with No Feathers. Catherine Rayner, herself a CILIP Kate Greenaway Medal winner, and James Mayhew, who has been shortlisted, discuss John&#39;s influence on their work and all things illustration with one of the prize&#39;s judges, Joy Court.</p>","Children",55.952179,-3.205505,"Families & 10+","Catherine Rayner2019"
"5331","book","Gobbling Goats with Francesca Simon","","Francesca Simon","2019","<p>
	Goats eat everything! So when someone leaves their garden gate open, chaos ensues. First goes the food, then the shed, then the fence... Bestselling creator of Horrid Henry, Francesca Simon brings you her latest colourful picture book The Goat Caf&eacute;. Join in the rhyming verse as Francesca reads from the hilarious story. Will the goats leave anything ungobbled?</p>","Children",55.951903,-3.206913,"Age 4-7","Francesca Simon2019"
"5332","book","Robin Stevens: Unladylike Investigators","","Robin Stevens","2019","<p>
	Become part of the infamous Wells and Wong Detective Society as Robin Stevens introduces you to Daisy and Hazel, two schoolgirls with impeccable crime-solving credentials. In the latest Murder Most Unladylike tale, Deepdean School prepares for an upcoming reunion, and the girls discover some old grudges with deadly consequences. Put your sleuthing skills to the test in an exciting event from one of the foremost children&rsquo;s murder mystery writers.</p>","Children",55.952179,-3.205505,"Age 10-14","Robin Stevens2019"
"5333","book","Dive into Reading with Sally Gardner","","Sally Gardner","2019","<p>
	Award-winning author Sally Gardner champions positive debate about dyslexia; her latest book Mr Tiger, Betsy and the Sea Dragon has been printed in a font designed to make reading easier. Join her for an event encouraging struggling readers to dive into stories, starting with the second adventure for Betsy and Mr Tiger in which they swim with mermaids and confront a wicked pirate.</p>","Children",55.951903,-3.206913,"Age 7-10","Sally Gardner2019"
"5334","book","Ten at Ten","","Wendy Erskine","2019","<p>
	A small yet perfectly formed reading from one of our Festival authors to start your day. Check the screen in the Entrance Tent to see who&#39;s reading today.</p>","Literature",55.951903,-3.206913,"","Wendy Erskine2019"
"5335","book","Ten at Ten","","Sean O'Brien","2019","<p>
	A small yet perfectly formed reading from one of our Festival authors to start your day. Check the screen in the Entrance Tent to see who&#39;s reading today.</p>","Literature",55.951903,-3.206913,"","Sean O'Brien2019"
"5336","book","Adam Rutherford","The Human League","Adam Rutherford","2019","<p>
	What is the difference between animal and human? Is there a clear distinction between the two? Popular science writer and broadcaster Adam Rutherford, co-host of BBC Radio 4&rsquo;s Inside Science, offers some answers today. In The Book of Humans he explores the evolution of homo sapiens and the traits that make our species unique, from our relationships with sex and war to our cultural totems. Chaired by Pete Etchells.</p>","Literature",55.952179,-3.205505,"","Adam Rutherford2019"
"5337","book","Gruesome Greeks with Chae Strathie","","Chae Strathie","2019","<p>
	If you&rsquo;ve got a passion for horrible history, then join award-winning author Chae Strathie as he takes you back in time to ancient Greece to find out what life was like for kids. You might be picturing sunshine and Olympic sports, but think again, blood soup diets and memorising epic poetry is more like it! Get ready for a hilarious, interactive take on all things Greek.</p>","Children",55.951903,-3.206913,"Age 7-10","Chae Strathie2019"
"5338","book","Alice Pattullo: Spread Your Wings","","Alice Pattullo","2019","<p>
	Step inside The Butterfly House with Alice Pattullo and take a look at some of her intricate illustrations of the world&rsquo;s most beautiful insect. Learn lots of fantastic facts about butterflies, moths and caterpillars, and have a go at drawing some of your own. The perfect introduction to these wonderful, winged insects for little ones.</p>","Children",55.951903,-3.206913,"Age 5-8","Alice Pattullo2019"
"5339","book","Jill Calder: Our Blue Planet","","Jill Calder","2019","<p>
	Jill Calder takes you on a deep dive into her illustrated underwater world. The Sea pairs her award-winning illustrations with stories and facts from the BBC&rsquo;s Miranda Krestovnikoff about our blue planet and how to protect it. Combining mesmerising drawing with fascinating scientific information, Jill inspires you with top tips for helping to save our magical oceans.</p>","Children",55.951903,-3.206913,"Age 9-12","Jill Calder2019"
"5340","book","Duncan Beedie: A Moth’s Moon Mission","","Duncan Beedie","2019","<p>
	Molly the moth yearns for adventure; she longs to visit the moon. She knows it&rsquo;s no easy feat for one little moth, but she&rsquo;s not one to give up on her dreams. Celebrate the hilarious endeavours of a tiny moth&rsquo;s big journey with author-illustrator of Molly&#39;s Moon Mission, Duncan Beedie. Expect an out-of-this world hour as you take one giant leap for mothkind with Molly.</p>","Children",55.951903,-3.206913,"Age 3-6","Duncan Beedie2019"
"5341","book","Mouse and Mole with James Mayhew","","James Mayhew","2019","<p>
	James Mayhew draws you into the vivid world of the wonderful Mouse and Mole series. Discover how the bestselling illustrator created the much-loved characters to match Joyce Dunbar&#39;s witty stories about two furry best friends. With warmth and humour, James shows you how you too can create colourful animal characters to decorate your stories.</p>","Children",55.951903,-3.206913,"Age 4-7","James Mayhew2019"
"5342","book","Andy Seed: Doodoo Detectives","","Andy Seed","2019","<p>
	Become an expert tracker and poo-identifier with handy field guide to droppings, tracks and traces, The Clue is in the Poo. Fact-filled funnyman Andy Seed won the 2015 Blue Peter Best Book with Facts Award and has now turned his attention to the natural world and all it leaves behind. Get the scoop on poop with an interactive quiz where you&rsquo;ll identify animals from their&hellip; clues.</p>","Children",55.951903,-3.206913,"Age 7-10","Andy Seed2019"
"5343","book","Jane Foster: From Rabbits to Raptors","","Jane Foster","2019","<p>
	Acclaimed artist Jane Foster&rsquo;s colourful books provide teaching for tots about new experiences. Her latest two focus on animal kingdoms &ndash; alive and extinct &ndash; with Pets and Dinosaurs. With vibrant, stylish artwork, these bold board books introduce you to an array of new friends from rabbits to raptors. See Jane draw some of her vivid images and get hands-on with fun craft activities.</p>","Children",55.951903,-3.206913,"Age 2-4","Jane Foster2019"
"5344","book","Jane Foster: From Rabbits to Raptors","","Jane Foster","2019","<p>
	Acclaimed artist Jane Foster&rsquo;s colourful books provide teaching for tots about new experiences. Her latest two focus on animal kingdoms &ndash; alive and extinct &ndash; with Pets and Dinosaurs. With vibrant, stylish artwork, these bold board books introduce you to an array of new friends from rabbits to raptors. See Jane draw some of her vivid images and get hands-on with fun craft activities.</p>","Children",55.951903,-3.206913,"Age 2-4","Jane Foster2019"
"5345","book","Andrew Clover: Seriously Deadly Escapades","","Andrew Clover","2019","<p>
	Described by Adam Baron as the &#39;perfect link between picture books and full-length novels&#39;, Andrew Clover&#39;s hilarious comedy-crime series Rory Branagan is all about the best detective in town. Today, the actor, comedian and author tells you about the most recent instalments in Rory&#39;s seriously deadly escapades in a brilliantly lively event of storytelling and silliness.</p>","Children",55.951903,-3.206913,"Age 7-10","Andrew Clover2019"
"5346","book","CSI: Crime Squirrel Investigators with Emily Dodd","","Emily Dodd","2019","<p>
	Bestselling children&rsquo;s author and CBeebies screenwriter, Emily Dodd brings her scientific knowledge to this quirky investigative event. Through energetic storytelling, you&#39;ll learn how to identify different animals as you help the Crime Squirrel Investigators catch the naughty nut thief. Plus, get ready to join in the woodpecker hip hop track as Emily sings, raps and plays guitar.</p>","Children",55.951903,-3.206913,"Age 3-6","Emily Dodd2019"
"5347","book","Nicola Davies: Country Comforts","","Nicola Davies","2019","<p>
	Nicola Davies is the multi award-winning author of beautiful, informative stories about the natural world, including CILIP Kate Greenaway Medal-longlisted Perfect and The Pond. Today, she takes you on a romp into the wild with fun activities and readings from the latest books in her Country Tales series about children growing up in the countryside and making sense of a changing world.</p>","Children",55.951903,-3.206913,"Age 8-12","Nicola Davies2019"
"5348","book","Vivian French & Catherine Rayner: Saddle Up!","","Vivian French","2019","<p>
	If you&#39;re not horse-mad already, prepare to fall in love with the majestic creatures as highly acclaimed children&#39;s author Vivian French and illustrator Catherine Rayner share their beautiful, warm-hearted story, Hello, Horse. Providing a gentle introduction to the animals for even the most unsure, they cover everything from understanding horse behaviour to safety tips, with lots of storytelling and live drawing thrown in.</p>","Children",55.951903,-3.206913,"Age 4-7","Vivian French2019"
"5349","book","Intergalactic Adventures with Jen Campbell & Katie Harnett","","Katie Harnett","2019","<p>
	Strap on your space boots and prepare for an exciting Franklin and Luna adventure. This time, they&#39;re joined by their pet tortoise, Neil Armstrong! Contribute to the story and draw along as the creators of the bestselling Franklin&#39;s Flying Bookshop present Franklin and Luna Go to the Moon. Let your love of reading send you soaring into the stratosphere.</p>","Children",55.951903,-3.206913,"Age 3-6","Katie Harnett2019"
"5350","book","Radical Imaginations: Stories of the Revolution","New Stories for Change","Deborah Levy","2019","<p>
	A technology revolution is fast transforming our work, society, homes and bodies. Today, international writers join social activist and author of Radical Help, Hilary Cottam, to look at the power of storytelling and fiction in stirring revolution. Author of Lowborn Kerry Hudson and Australian activist and writer Felicity Castagna, alongside author of A Cost of Living Deborah Levy, and podcast producer of The Lit Race Taufiq Bakiranze discuss how stories bring us together and create spaces in the imagination for action.</p>","Literature",55.951903,-3.206913,"","Deborah Levy2019"
"5351","book","Be a Man, My Son","Musing on masculinity","Brian Conaghan","2019","<p>
	Broughton High School in Edinburgh and Leith&rsquo;s Super Power Agency have teamed up on an innovative project involving a group of young male students. They&rsquo;re being challenged to think about being a man today: the pressures, concerns, role models and definitions of success. Come and hear a fascinating discussion about modern masculinity with teacher Rory Brown, Super Power Agency CEO Gerald Richards, and YA novelist Brian Conaghan.</p>","Literature",55.951903,-3.206913,"","Brian Conaghan2019"
"5352","book","To Learn the Future: Poetry and Wellbeing","Resilient Verse","Lilias Fraser","2019","<p>
	Join an evening of readings and discussion around To Learn the Future: Poems for Teachers, an anthology promoting wellbeing in the teaching profession. Scottish Poetry Library&rsquo;s Hannah Lavery and Samuel Tongue are joined by the anthology&rsquo;s editors, Kate Hendry, Jane Cooper and Lilias Fraser, plus poet Larry Butler, to explore how verse can be used as a tool for building resilience and positive mental health for those in high pressure environments.</p>","Literature",55.951903,-3.206913,"","Lilias Fraser2019"
"5353","book","To Learn the Future: Creative Writing Workshop","Encouraging Reluctant Writers","Hannah Lavery","2019","<p>
	Facilitated by Hannah Lavery and Samuel Tongue from the Scottish Poetry Library, this creative writing workshop provides tools and techniques to help support creative writing in the classroom and beyond. There will be lots of opportunities to explore your own creativity as Lavery and Tongue use short writing exercises to show how you can get young people interested in poetry.</p>","Literature",55.951633,-3.20624,"","Hannah Lavery2019"
"5354","book","Aidan O’Rourke, James Robertson & Kit Downes","365 Stories, Each with a Tune","James Robertson","2019","<p>
	In 2013, James Robertson wrote a story every day of the year, each 365 words long. Then, Scottish fiddler Aidan O&rsquo;Rourke wrote a tune a day as a musical response. 2019 marks the next chapter: O&rsquo;Rourke launches Volume 2 of the music; the trio created a new commission for the New Music Biennial; and we launch an ambitious installation collecting all the voices and songs, which you can experience in our Bookshop on George Street before it tours the country. Join the creators of 365 Stories to hear their extraordinary work. Supported by the PRS Foundation&rsquo;s New Music Biennial.</p>","Literature",55.951903,-3.206913,"","James Robertson2019"
"5355","book","Tracey Thorn","The girl from anytown","Tracey Thorn","2019","<p>
	Returning to our roots can be tough, revealing and, as Tracey Thorn discovers in Another Planet, inspiring. The singer-songwriter behind Everything But The Girl follows up her bestselling Bedsit Disco Queen with a wonderfully witty walk through the maligned suburbia of her youth. Today, Thorn shares hilarious recollections of the physical and emotional cul-de-sacs of her Green Belt upbringing and its lasting impact.</p>","Literature",55.951903,-3.206913,"","Tracey Thorn2019"
"5356","book","Matt Hopwood","Looking for mother love","Matt Hopwood","2019","<p>
	Matt Hopwood is the founder of the popular Human Love Story Project, having walked thousands of miles looking for and recording strangers&rsquo; love stories. Mother: A Human Love Story is a charming curation of 22 real life experiences of motherhood, childhood, birth, loss and love from people of different ages, genders, races and cultures. He shares some with you in a moving and powerful event.</p>","Literature",55.952179,-3.205505,"","Matt Hopwood2019"
"5357","book","Robyn Metcalfe","The future of food","Robyn Metcalfe","2019","<p>
	Here to present her new book Food Routes, food historian and futurist Robyn Metcalfe explores a largely overlooked process of the global food system: how are edible goods moved from producer to consumer? She discusses the supply chain that is attempting to keep up with our new means of ordering and receiving food, as well as the very real possibility that one day it might be robots tending produce in tall greenhouses.</p>","Literature",55.951903,-3.206913,"","Robyn Metcalfe2019"
"5358","book","Brigid Benson","Northern Highlights","Brigid Benson","2019","<p>
	In North Coast Journey, Brigid Benson gifts us her essential, quirky and deeply personal guide to the wild and remote northern Highlands of Scotland. The bestselling author takes you through exceptionally beautiful routes, both established and off the beaten track, from Inverness and Applecross to the far northern reaches of Caithness and John O&rsquo;Groats.</p>","Literature",55.951903,-3.206913,"","Brigid Benson2019"
"5359","book","Russ Litten & Chris McQueer","In the Margins","Russ Litten","2019","<p>
	Chris McQueer&rsquo;s short, side-splitting stories keep coming in HWFG, the follow-up to debut Hings. Nurtured in Scotland&rsquo;s spoken word scene and described as &lsquo;Charlie Brooker on Buckfast&rsquo;, his stories illuminate lives on the margins. Novelist Russ Litten foregrounds working class lives in We Know What We Are. His first story collection centres on Hull in its City of Culture year, and has drawn comparisons to James Kelman.</p>","Literature",55.951903,-3.206913,"","Russ Litten2019"
"5360","book","Henry Bell & Kenny MacAskill","Red Clydeside, 100 years on","Kenny MacAskill","2019","<p>
	January 1919, a world in turmoil: Ireland declared its independence, while Trotsky led the Red Army in Poland. Maybe that&rsquo;s why workers&rsquo; demonstrations in Glasgow led the British establishment to roll army tanks into George Square. Henry Bell&rsquo;s John Maclean: Hero of Red Clydeside and Kenny MacAskill&rsquo;s Glasgow 1919 offer coruscating new perspectives on the major players and events in a key period in Scotland&rsquo;s political history. Chaired by Ruth Wishart.</p>","Literature",55.951903,-3.206913,"","Kenny MacAskill2019"
"5361","book","Sue Perkins","Blundering Through Asia","Sue Perkins","2019","<p>
	After her sell-out Book Festival appearance in 2016, beloved broadcaster Sue Perkins is back to take us all East of Croydon. Her new book charts her odyssey through South East Asia; a journey which took her along the great Mekong River through Thailand, Cambodia and beyond for a BBC series. Armed with &lsquo;zero practical skills&rsquo; but a limitless supply of wit and cheer, Perkins&rsquo;s experiences make for hilarious stories. Chaired by Ruth Wishart.</p>","Literature",55.951903,-3.206913,"","Sue Perkins2019"
"5362","book","Bart Van Es","Lost and found","Bart Van Es","2019","<p>
	Oxford University professor Bart van Es won the Costa Book of the Year Award for his deeply moving and gripping account of a Jewish girl living in Holland during the Second World War. Described as the &lsquo;hidden gem of the year&rsquo; by the judges, The Cut Out Girl is an extraordinary memoir about survival and a profound investigation into the past. He takes you on a historical and emotional tour of her fascinating story, in conversation with Jane Fowler.</p>","Literature",55.952179,-3.205505,"","Bart Van Es2019"
"5363","book","Holly Black & Samantha Shannon","A Fantasia of Fantasy","Samantha Shannon","2019","<p>
	Samantha Shannon&rsquo;s first novel outside her much-loved The Bone Season series is The Priory of the Orange Tree, a masterpiece of worldbuilding that&rsquo;s had fantasy fans reaching for the superlatives. The bestselling first book in Holly Black&rsquo;s The Folk of the Air series scooped a nomination for the 2019 CILIP Carnegie Medal; today she returns us to the Machiavellian faerie world of Jude and Cardan with The Wicked King.</p>","Literature",55.952179,-3.205505,"","Samantha Shannon2019"
"5364","book","Fintan O'Toole","Politics of Pain","Fintan O'Toole","2019","<p>
	Brexiteers have called on the &lsquo;Dunkirk spirit&rsquo; to carry us through these tumultuous times, but there may be more to their connection than intended. In Heroic Failure, bestselling Irish commentator Fintan O&rsquo;Toole insists Brexit is a genuine calamity not to be romanticised. An hour with the mordantly funny O&rsquo;Toole should give even the most Brexit-fatigued pause for thought, with this considered rebuke to &lsquo;no deal&rsquo; zeal.</p>","Literature",55.952179,-3.205505,"","Fintan O'Toole2019"
"5365","book","Yasha Levine","Internet History Revealed","Yasha Levine","2019","<p>
	San Francisco-based investigative journalist Yasha Levine traces the history of the internet back to its secretive origins as a tool of the US military when it sought to outwit the Vietnamese. In Surveillance Valley, Levine shows that spying wasn&rsquo;t just a by-product of the digital age, it was woven into its very fabric. Learn about the web&#39;s shady past and its clandestine uses as Levine joins us today.</p>","Literature",55.951903,-3.206913,"","Yasha Levine2019"
"5366","book","Charles Fernyhough, Colin Grant, Will Storr & Marina Warner","A Time for Empathy","Charles Fernyhough","2019","<p>
	Why do our differences drive so much violence and division in society? Writer and psychologist Charles Fernyhough believes words can engender more compassion, and in Others, an anthology of newly-commissioned writing, he aims to prove it. He&rsquo;s joined by Colin Grant, Will Storr and Marina Warner to discuss the stories, poems and essays they&rsquo;ve contributed to a collection exploring everything from xenophobia to urban isolation to neurodiversity.</p>","Literature",55.951903,-3.206913,"","Charles Fernyhough2019"
"5367","book","Caroline Criado Perez with Sally Magnusson","Time’s up on ignorance","Sally Magnusson","2019","<p>
	In conversation with Sally Magnusson, award-winning feminist campaigner and writer Caroline Criado Perez exposes the hidden systematic discrimination women face every day. Invisible Women is her clarion call for change, bringing together new research and stories revealing the gender data gap; a lack of knowledge which has created unseen bias against women everywhere from public policy to technology, business and the media. This event will be recorded for BBC Radio Scotland.</p>","Literature",55.951903,-3.206913,"","Sally Magnusson2019"
"5368","book","James Buchan","How a Scot saved France","James Buchan","2019","<p>
	Portrayed variously as a &lsquo;crook, a rake and a madman&rsquo;, John Law was a financier of rare genius who worked across Europe and America in the 1700s. A former Whitbread First Novel Award and Guardian Fiction Prize winner, James Buchan talks to Alan Taylor of how this Scot helped save Louis XIV&rsquo;s France with his financial innovations, becoming the wealthiest private citizen in Europe, as explored in new book John Law.</p>","Literature",55.952179,-3.205505,"","James Buchan2019"
"5369","book","Doddie Weir & Stewart Weir with Ian Robertson","‘In a Way, I’m Lucky’","Doddie Weir","2019","<p>
	Scottish rugby star Doddie Weir hung up his boots after more than a decade at the pinnacle of the sport, only to return in 2017 to announce a new challenge: his Motor Neurone Disease diagnosis. My Name&rsquo;5 Doddie is his account of a glittering career and a courageous campaign to raise money for MND research. Today Doddie and co-author Stewart Weir discuss a remarkable life on and off the pitch with Ian Robertson.</p>","Literature",55.951903,-3.206913,"","Doddie Weir2019"
"5370","book","Dina Nayeri & Nick Thorpe","Seeking Justice and a Home","Nick Thorpe","2019","<p>
	Iran-born writer Dina Nayeri arrived in the US at the age of ten and in The Ungrateful Refugee she compares her journey as an asylum seeker to those battling for status today. Journalist Nick Thorpe bore witness to the millions who fled the Middle East and travelled through the Balkans, which he recounts in The Road Before Me Weeps. A timely, vital discussion on the fate of refugees.</p>","Literature",55.952179,-3.205505,"","Nick Thorpe2019"
"5371","book","Fred Pearce","Fighting Earth’s water shortage","Fred Pearce","2019","<p>
	As an author and journalist exploring science and environmental issues for two decades, Fred Pearce knows how individual countries are reacting to various threats to the planet&rsquo;s longevity. His concern today, as in his new book When The Rivers Run Dry, revolves around the Earth&rsquo;s water resources, with some 7.5 billion mouths fighting over an unevenly distributed supply. What can be done about our drying world? Chaired by Sheena McDonald.</p>","Literature",55.951903,-3.206913,"","Fred Pearce2019"
"5372","book","Fatima Bhutto & Regina Porter with DeRay Mckesson","Powerful Portraits of Humanity","Fatima Bhutto","2019","<p>
	Do novels fairly reflect human diversity? Fatima Bhutto&rsquo;s The Runaways and Regina Porter&rsquo;s The Travelers offer sweeping portrayals of life and society in Pakistan and the USA. Bhutto&rsquo;s novel moves between Karachi and southern England, telling a story of radicalisation and identity, while Porter&rsquo;s beguiling debut chronicles two families journeying through the American 20th century. Activist and educator DeRay Mckesson, a key figure in the Black Lives Matter movement and our 2019 Guest Selector, interviews them today.</p>
<p>
	<em>We invite you to Pay What You Can for this event. You may choose to pay an amount between &pound;0 and &pound;25 for your ticket, taking into consideration what you can reasonably afford to spend. This pricing has been introduced to help make the Book Festival accessible to those with limited means. If you are able to pay more for your ticket, you will help support our efforts to provide financial flexibility to those who most need it.</em></p>","Literature",55.951903,-3.206913,"","Fatima Bhutto2019"
"5373","book","Julia Lovell & Xinran Xue","Understanding China","Julia Lovell","2019","<p>
	Global bestselling sensation Xinran Xue&#39;s The Promise is a state-of-the-nation masterpiece, showing modern China through the eyes of a family caught in the winds of history. Those winds start with Mao according to Julia Lovell, professor of Modern Chinese History and Literature at Birkbeck College. Maoism: A Global History explains the impact of his ideas across the world. Today they discuss a nation that&rsquo;s defining our century.</p>","Literature",55.951903,-3.206913,"","Julia Lovell2019"
"5374","book","Chris Brookmyre","Criminally Irreverent Wit","Chris Brookmyre","2019","<p>
	Sixteen years on from the death of young Niamh on a holiday in Portugal, the glamorous Temple clan hold a fateful family reunion in Fallen Angel, Chris Brookmyre&rsquo;s new standalone thriller. For Amanda, a neighbouring nanny, fascination gives way to suspicion &ndash; what did happen to the girl? Among our finest crime writers and funniest speakers, Brookmyre is back with one of his best stories yet. He talks to Brian Taylor.</p>","Literature",55.951903,-3.206913,"","Chris Brookmyre2019"
"5375","book","Hannah Beckerman & Bev Thomas","Gripping Yarns","Hannah Beckerman","2019","<p>
	If you like your novels absorbing, psychologically adept and emotionally devastating, look no further than Hannah Beckerman&rsquo;s If Only I Could Tell You and Bev Thomas&rsquo;s A Good Enough Mother. According to Marian Keyes, Beckerman&rsquo;s book is &lsquo;so beautiful it made me cry&rsquo;, while Paula Hawkins has said that Thomas&rsquo;s debut &lsquo;combines all the tension of a thriller with the emotional resonance of a powerful family drama&rsquo;. Prepare to be gripped.</p>","Literature",55.951903,-3.206913,"","Hannah Beckerman2019"
"5376","book","Siân Reynolds & Sara Sheridan","Rewriting Scottish Herstory","Sara Sheridan","2019","<p>
	Meet two women on a feminist mission. Former Stirling University professor Si&acirc;n Reynolds is one of the editors of The New Biographical Dictionary of Scottish Women. Join her in conversation with local author Sara Sheridan whose guidebook Where Are The Women? is a radical reimagining of Scottish heritage and landscape to include the women who were there all along. Chaired by Susan Stewart.</p>","Literature",55.952179,-3.205505,"","Sara Sheridan2019"
"5377","book","Amnesty International Imprisoned Writers Series","Published from Prison","Paul Mason","2019","<p>
	Two Turkish authors who would have appeared at the Book Festival this year with new books, had they not been imprisoned, are journalist Ahmet Altan with I Will Never See the World Again and Selahattin Demirtaş, former leader of the People&rsquo;s Democratic Party, with Dawn. Find out more about these unjustly imprisoned men and hear their powerful words, with readings from authors including Lilja Sigurdardottir, Paul Mason, Sarah Davis-Goff and Nadine Aisha Jassat.</p>","Literature",55.951903,-3.206913,"","Paul Mason2019"
"5378","book","Amnesty International Imprisoned Writers Series","The situation is desperate","Nick Thorpe","2019","<div>
	&#39;The situation is desperate&#39; are the last words of Daphne Caruana Galizia&#39;s final blog post, published the day she was killed. Every day around the world writers continue to share their words despite great personal risk. They suffer censorship, violence, imprisonment and, sometimes, death. Today&rsquo;s readings include journalism and non-fiction chosen by Scottish PEN. Readers include Dina Nayeri, Muhammad Khan, Xinran Xue and Nick Thorpe.</div>","Literature",55.951903,-3.206913,"","Nick Thorpe2019"
"5379","book","Amnesty International Imprisoned Writers Series","Indigenous Voices","Leila Aboulela","2019","<p>
	All over the world people are persecuted or imprisoned for writing critically about their government or country. Often people&rsquo;s freedom of expression is suppressed due to their indigenous background or because using their native language is too great a risk. Hear the work of writers who have taken that risk. Reading today are: Val McDermid, Annaleese Jochems, Leila Aboulela and Taqralik Partridge.</p>","Literature",55.951903,-3.206913,"","Leila Aboulela2019"
